location,ts,cloud,temp,temp_max,temp_min,humidity,ground_press,wind_speed,wind_dir,rain,snow
Cheju-do,1717383677,32.0,19.0,19.0,19.0,53.0,1010.0,2.06,72.0,0.0,0.0
Cheju-do,1717385473,0.0,19.96,19.96,19.96,43.0,1010.0,5.66,50.0,0.0,0.0
Cheju-do,1717387281,39.0,18.55,18.55,18.55,58.0,1010.0,2.28,73.0,0.0,0.0
Cheju-do,1717389074,0.0,18.96,18.96,18.96,64.0,1010.0,6.17,60.0,0.0,0.0
Cheju-do,1717390880,50.0,17.66,17.66,17.66,63.0,1010.0,2.52,82.0,0.0,0.0
Cheju-do,1717392681,0.0,18.96,18.96,18.96,68.0,1010.0,6.17,50.0,0.0,0.0
Cheju-do,1717394490,54.0,18.33,18.33,18.33,61.0,1010.0,2.69,91.0,0.0,0.0
Cheju-do,1717396277,0.0,19.96,19.96,19.96,64.0,1010.0,4.12,50.0,0.0,0.0
Cheju-do,1717398074,47.0,18.32,18.32,18.32,62.0,1010.0,2.03,96.0,0.0,0.0
Cheju-do,1717399893,0.0,17.96,17.96,17.96,73.0,1010.0,3.6,20.0,0.0,0.0
Cheju-do,1717401674,35.0,18.12,18.12,18.12,63.0,1010.0,1.48,93.0,0.0,0.0
Cheju-do,1717403479,0.0,17.96,17.96,17.96,73.0,1010.0,3.6,40.0,0.0,0.0
Cheju-do,1717405273,49.0,17.52,17.52,17.52,67.0,1011.0,1.34,78.0,0.0,0.0
Cheju-do,1717407094,0.0,16.96,16.96,16.96,78.0,1011.0,2.57,280.0,0.0,0.0
Cheju-do,1717408878,39.0,17.04,17.04,17.04,70.0,1011.0,2.19,88.0,0.0,0.0
Cheju-do,1717410675,0.0,16.96,16.96,16.96,73.0,1011.0,2.57,260.0,0.0,0.0
Cheju-do,1717412477,35.0,16.47,16.47,16.47,75.0,1012.0,2.63,91.0,0.0,0.0
Cheju-do,1717414292,0.0,14.96,14.96,14.96,88.0,1011.0,2.57,270.0,0.0,0.0
Cheju-do,1717416081,34.0,16.14,16.14,16.14,78.0,1012.0,3.09,105.0,0.0,0.0
Cheju-do,1717417891,0.0,14.96,14.96,14.96,82.0,1012.0,2.06,260.0,0.0,0.0
Cheju-do,1717419675,6.0,15.84,15.84,15.84,79.0,1013.0,2.94,102.0,0.0,0.0
Cheju-do,1717421502,0.0,14.96,14.96,14.96,82.0,1012.0,1.03,230.0,0.0,0.0
Cheju-do,1717423281,17.0,15.64,15.64,15.64,81.0,1013.0,3.02,97.0,0.0,0.0
Cheju-do,1717425111,0.0,13.96,13.96,13.96,82.0,1013.0,1.03,60.0,0.0,0.0
Cheju-do,1717426880,15.0,15.35,15.35,15.35,82.0,1013.0,2.88,95.0,0.0,0.0
Cheju-do,1717428681,0.0,13.96,13.96,13.96,82.0,1013.0,0.51,190.0,0.0,0.0
Cheju-do,1717430483,14.0,15.12,15.12,15.12,83.0,1013.0,2.83,90.0,0.0,0.0
Cheju-do,1717432285,0.0,12.96,12.96,12.96,82.0,1013.0,1.03,30.0,0.0,0.0
Cheju-do,1717434089,13.0,14.77,14.77,14.77,84.0,1013.0,2.55,91.0,0.0,0.0
Cheju-do,1717435889,0.0,12.96,12.96,12.96,72.0,1013.0,3.09,120.0,0.0,0.0
Cheju-do,1717437676,15.0,14.67,14.67,14.67,86.0,1013.0,1.8,88.0,0.0,0.0
Cheju-do,1717439486,0.0,11.96,11.96,11.96,82.0,1013.0,3.09,130.0,0.0,0.0
Cheju-do,1717441290,6.0,14.47,14.47,14.47,87.0,1014.0,2.19,82.0,0.0,0.0
Cheju-do,1717443072,0.0,10.96,10.96,10.96,82.0,1014.0,1.54,90.0,0.0,0.0
Cheju-do,1717444878,6.0,14.21,14.21,14.21,87.0,1014.0,2.32,83.0,0.0,0.0
Cheju-do,1717446672,20.0,11.96,11.96,11.96,77.0,1014.0,3.09,100.0,0.0,0.0
Cheju-do,1717448477,6.0,14.23,14.23,14.23,86.0,1014.0,3.16,89.0,0.0,0.0
Cheju-do,1717450275,0.0,11.96,11.96,11.96,77.0,1014.0,2.06,110.0,0.0,0.0
Cheju-do,1717452076,4.0,14.91,14.91,14.91,79.0,1015.0,3.83,84.0,0.0,0.0
Cheju-do,1717453871,0.0,14.96,14.96,14.96,72.0,1015.0,3.09,90.0,0.0,0.0
Cheju-do,1717455682,3.0,15.81,15.81,15.81,72.0,1015.0,4.4,82.0,0.0,0.0
Cheju-do,1717457470,0.0,16.96,16.96,16.96,64.0,1015.0,6.69,80.0,0.0,0.0
Cheju-do,1717459280,3.0,16.7,16.7,16.7,66.0,1016.0,4.5,84.0,0.0,0.0
Cheju-do,1717461078,0.0,16.96,16.96,16.96,73.0,1016.0,7.72,60.0,0.0,0.0
Cheju-do,1717462873,0.0,17.39,17.39,17.39,63.0,1016.0,5.13,81.0,0.0,0.0
Cheju-do,1717464739,0.0,16.96,16.96,16.96,73.0,1016.0,7.2,50.0,0.0,0.0
Cheju-do,1717466553,1.0,17.9,17.9,17.9,61.0,1016.0,5.83,81.0,0.0,0.0
Cheju-do,1717468280,0.0,17.96,17.96,17.96,64.0,1016.0,7.2,50.0,0.0,0.0
Cheju-do,1717470074,1.0,18.08,18.08,18.08,62.0,1015.0,6.6,77.0,0.0,0.0
Cheju-do,1717471870,20.0,18.96,18.96,18.96,64.0,1016.0,7.72,50.0,0.0,0.0
Cheju-do,1717473672,2.0,17.97,17.97,17.97,64.0,1015.0,6.67,73.0,0.0,0.0
Cheju-do,1717475474,0.0,17.96,17.96,17.96,60.0,1016.0,9.26,60.0,0.0,0.0
Cheju-do,1717477278,3.0,17.78,17.78,17.78,64.0,1016.0,5.86,67.0,0.0,0.0
Cheju-do,1717479104,0.0,18.96,18.96,18.96,56.0,1016.0,7.72,50.0,0.0,0.0
Cheju-do,1717480876,2.0,17.98,17.98,17.98,63.0,1015.0,6.15,72.0,0.0,0.0
Cheju-do,1717482673,0.0,17.96,17.96,17.96,60.0,1015.0,6.69,50.0,0.0,0.0
Cheju-do,1717484483,15.0,17.88,17.88,17.88,62.0,1016.0,5.16,68.0,0.0,0.0
Cheju-do,1717486280,0.0,17.96,17.96,17.96,60.0,1016.0,7.2,60.0,0.0,0.0
Cheju-do,1717488081,25.0,17.55,17.55,17.55,62.0,1016.0,4.62,72.0,0.0,0.0
Cheju-do,1717489878,0.0,16.96,16.96,16.96,60.0,1016.0,6.69,50.0,0.0,0.0
Cheju-do,1717491678,28.0,17.04,17.04,17.04,63.0,1016.0,4.13,72.0,0.0,0.0
Cheju-do,1717493479,0.0,16.96,16.96,16.96,60.0,1016.0,6.17,50.0,0.0,0.0
Cheju-do,1717495273,43.0,16.43,16.43,16.43,63.0,1017.0,3.6,74.0,0.0,0.0
Cheju-do,1717497078,0.0,15.96,15.96,15.96,68.0,1016.0,4.63,50.0,0.0,0.0
Cheju-do,1717498875,55.0,16.0,16.0,16.0,64.0,1017.0,2.88,75.0,0.0,0.0
Cheju-do,1717500710,0.0,14.96,14.96,14.96,68.0,1017.0,2.57,60.0,0.0,0.0
Cheju-do,1717502486,59.0,15.55,15.55,15.55,66.0,1018.0,2.17,67.0,0.0,0.0
Cheju-do,1717504272,40.0,14.96,14.96,14.96,68.0,1018.0,1.03,260.0,0.0,0.0
Cheju-do,1717506077,100.0,15.36,15.36,15.36,66.0,1018.0,2.19,66.0,0.0,0.0
Cheju-do,1717507877,75.0,14.96,14.96,14.96,72.0,1018.0,0.51,340.0,0.0,0.0
Cheju-do,1717509679,100.0,15.17,15.17,15.17,67.0,1019.0,2.7,65.0,0.0,0.0
Cheju-do,1717511477,75.0,13.96,13.96,13.96,72.0,1019.0,2.57,60.0,0.0,0.0
Cheju-do,1717513285,100.0,14.9,14.9,14.9,70.0,1019.0,2.68,71.0,0.0,0.0
Cheju-do,1717515073,75.0,13.96,13.96,13.96,72.0,1019.0,2.06,110.0,0.0,0.0
Cheju-do,1717516882,100.0,14.78,14.78,14.78,72.0,1018.0,2.56,66.0,0.0,0.0
Cheju-do,1717518669,75.0,12.96,12.96,12.96,72.0,1019.0,3.09,100.0,0.0,0.0
Cheju-do,1717520479,100.0,14.44,14.44,14.44,75.0,1018.0,2.35,62.0,0.0,0.0
Cheju-do,1717522398,75.0,12.96,12.96,12.96,77.0,1018.0,3.6,100.0,0.0,0.0
Cheju-do,1717524083,100.0,14.36,14.36,14.36,75.0,1018.0,2.63,71.0,0.0,0.0
Cheju-do,1717525918,75.0,12.96,12.96,12.96,77.0,1018.0,3.09,100.0,0.0,0.0
Cheju-do,1717527679,100.0,14.1,14.1,14.1,77.0,1018.0,3.01,76.0,0.0,0.0
Cheju-do,1717529470,0.0,11.96,11.96,11.96,77.0,1018.0,3.09,100.0,0.0,0.0
Cheju-do,1717531285,100.0,13.8,13.8,13.8,79.0,1018.0,3.75,74.0,0.0,0.0
Cheju-do,1717533072,40.0,11.96,11.96,11.96,82.0,1018.0,3.09,110.0,0.0,0.0
Cheju-do,1717534876,100.0,13.85,13.85,13.85,81.0,1018.0,3.84,75.0,0.0,0.0
Cheju-do,1717536677,75.0,12.96,12.96,12.96,82.0,1018.0,3.6,100.0,0.0,0.0
Cheju-do,1717538479,100.0,14.5,14.5,14.5,76.0,1018.0,4.72,74.0,0.0,0.0
Cheju-do,1717540272,75.0,14.96,14.96,14.96,77.0,1018.0,5.14,80.0,0.0,0.0
Cheju-do,1717542082,100.0,15.4,15.4,15.4,69.0,1019.0,5.52,77.0,0.0,0.0
Cheju-do,1717543881,75.0,15.96,15.96,15.96,73.0,1019.0,5.66,90.0,0.0,0.0
Cheju-do,1717545684,100.0,15.96,15.96,15.96,63.0,1019.0,5.85,76.0,0.0,0.0
Cheju-do,1717547486,75.0,15.96,15.96,15.96,73.0,1019.0,5.66,70.0,0.0,0.0
Cheju-do,1717549276,100.0,16.86,16.86,16.86,58.0,1019.0,6.42,73.0,0.0,0.0
Cheju-do,1717551156,75.0,16.96,16.96,16.96,64.0,1019.0,7.2,60.0,0.0,0.0
Cheju-do,1717552947,100.0,17.43,17.43,17.43,56.0,1019.0,6.69,79.0,0.0,0.0
Cheju-do,1717554689,75.0,15.96,15.96,15.96,73.0,1018.0,7.72,60.0,0.0,0.0
Cheju-do,1717556477,100.0,17.96,17.96,17.96,54.0,1018.0,6.33,83.0,0.0,0.0
Cheju-do,1717558272,0.0,17.96,17.96,17.96,68.0,1018.0,7.72,50.0,0.0,0.0
Cheju-do,1717560081,100.0,18.14,18.14,18.14,52.0,1018.0,5.81,87.0,0.0,0.0
Cheju-do,1717561877,75.0,17.96,17.96,17.96,64.0,1018.0,7.2,50.0,0.0,0.0
Cheju-do,1717563687,100.0,18.28,18.28,18.28,52.0,1017.0,5.87,85.0,0.0,0.0
Cheju-do,1717565473,75.0,15.96,15.96,15.96,77.0,1018.0,7.2,60.0,0.0,0.0
Cheju-do,1717567287,100.0,17.61,17.61,17.61,57.0,1017.0,5.36,82.0,0.0,0.0
Cheju-do,1717569086,0.0,15.96,15.96,15.96,77.0,1018.0,7.72,60.0,0.0,0.0
Cheju-do,1717570879,100.0,17.54,17.54,17.54,58.0,1017.0,5.26,82.0,0.0,0.0
Cheju-do,1717572675,75.0,15.96,15.96,15.96,77.0,1017.0,8.75,60.0,0.0,0.0
Cheju-do,1717574475,100.0,17.27,17.27,17.27,61.0,1017.0,5.2,92.0,0.0,0.0
Cheju-do,1717576275,75.0,17.96,17.96,17.96,64.0,1016.0,7.72,80.0,0.0,0.0
Cheju-do,1717578041,100.0,17.04,17.04,17.04,63.0,1018.0,3.69,88.0,0.0,0.0
Cheju-do,1717579882,75.0,15.96,15.96,15.96,77.0,1017.0,5.66,60.0,0.0,0.0
Cheju-do,1717581655,100.0,16.61,16.61,16.61,66.0,1018.0,4.36,86.0,0.0,0.0
Cheju-do,1717583487,75.0,16.96,16.96,16.96,68.0,1018.0,6.17,100.0,0.0,0.0
Cheju-do,1717585283,100.0,16.22,16.22,16.22,70.0,1018.0,3.05,99.0,0.0,0.0
Cheju-do,1717587079,75.0,15.96,15.96,15.96,73.0,1017.0,5.66,80.0,0.0,0.0
Cheju-do,1717588899,100.0,15.79,15.79,15.79,75.0,1019.0,2.74,104.0,0.0,0.0
Cheju-do,1717590691,75.0,15.96,15.96,15.96,68.0,1017.0,4.63,110.0,0.0,0.0
Cheju-do,1717592472,100.0,15.79,15.79,15.79,74.0,1018.0,2.4,111.0,0.0,0.0
Cheju-do,1717594279,0.0,15.96,15.96,15.96,73.0,1018.0,2.06,150.0,0.0,0.0
Cheju-do,1717596084,100.0,15.53,15.53,15.53,79.0,1019.0,1.56,105.0,0.0,0.0
Cheju-do,1717597915,0.0,13.96,13.96,13.96,77.0,1018.0,1.54,240.0,0.0,0.0
Cheju-do,1717599676,99.0,15.26,15.26,15.26,80.0,1018.0,1.69,82.0,0.0,0.0
Cheju-do,1717601512,0.0,13.96,13.96,13.96,82.0,1018.0,0.51,340.0,0.0,0.0
Cheju-do,1717603286,98.0,14.9,14.9,14.9,81.0,1018.0,2.06,66.0,0.0,0.0
Cheju-do,1717605116,75.0,13.96,13.96,13.96,77.0,1017.0,2.06,80.0,0.0,0.0
Cheju-do,1717606895,91.0,15.08,15.08,15.08,77.0,1017.0,3.13,96.0,0.0,0.0
Cheju-do,1717608700,75.0,14.96,14.96,14.96,82.0,1017.0,3.6,70.0,0.0,0.0
Cheju-do,1717610480,93.0,15.05,15.05,15.05,78.0,1017.0,1.4,85.0,0.0,0.0
Cheju-do,1717612279,75.0,14.96,14.96,14.96,82.0,1017.0,1.54,50.0,0.0,0.0
Cheju-do,1717614080,100.0,15.16,15.16,15.16,80.0,1017.0,3.14,73.0,0.0,0.0
Cheju-do,1717615873,75.0,14.96,14.96,14.96,82.0,1017.0,3.6,80.0,0.0,0.0
Cheju-do,1717617680,100.0,15.13,15.13,15.13,81.0,1017.0,2.96,96.0,0.0,0.0
Cheju-do,1717619475,75.0,14.96,14.96,14.96,82.0,1017.0,4.63,80.0,0.11,0.0
Cheju-do,1717621275,100.0,15.17,15.17,15.17,83.0,1017.0,2.47,101.0,0.3,0.0
Cheju-do,1717623086,75.0,14.96,14.96,14.96,82.0,1017.0,3.6,70.0,0.54,0.0
Cheju-do,1717624874,100.0,15.11,15.11,15.11,84.0,1018.0,2.13,102.0,0.6,0.0
Cheju-do,1717626673,75.0,15.96,15.96,15.96,77.0,1017.0,4.63,50.0,0.47,0.0
Cheju-do,1717628478,100.0,15.08,15.08,15.08,84.0,1018.0,1.54,105.0,0.43,0.0
Cheju-do,1717630276,75.0,16.96,16.96,16.96,68.0,1017.0,1.54,140.0,0.38,0.0
Cheju-do,1717632087,100.0,15.01,15.01,15.01,81.0,1018.0,1.25,88.0,0.27,0.0
Cheju-do,1717633875,75.0,16.96,16.96,16.96,73.0,1017.0,2.06,40.0,0.27,0.0
Cheju-do,1717635678,100.0,14.4,14.4,14.4,90.0,1018.0,3.54,97.0,0.22,0.0
Cheju-do,1717637530,100.0,18.96,18.96,18.96,60.0,1017.0,2.06,80.0,0.73,0.0
Cheju-do,1717639354,100.0,14.02,14.02,14.02,92.0,1018.0,3.71,96.0,0.0,0.0
Cheju-do,1717641133,100.0,17.96,17.96,17.96,68.0,1017.0,2.06,220.0,0.0,0.0
Cheju-do,1717642877,100.0,14.17,14.17,14.17,88.0,1018.0,3.29,95.0,0.0,0.0
Cheju-do,1717644677,100.0,16.96,16.96,16.96,78.0,1017.0,1.54,310.0,0.0,0.0
Cheju-do,1717646476,100.0,14.14,14.14,14.14,87.0,1017.0,4.11,90.0,0.0,0.0
Cheju-do,1717648283,100.0,15.96,15.96,15.96,83.0,1017.0,2.06,330.0,0.44,0.0
Cheju-do,1717650094,100.0,14.49,14.49,14.49,83.0,1017.0,3.73,99.0,0.56,0.0
Cheju-do,1717651873,100.0,16.96,16.96,16.96,83.0,1017.0,3.09,50.0,0.41,0.0
Cheju-do,1717653689,100.0,14.81,14.81,14.81,78.0,1016.0,2.83,93.0,0.11,0.0
Cheju-do,1717655481,100.0,14.96,14.96,14.96,94.0,1016.0,6.17,60.0,0.0,0.0
Cheju-do,1717657274,100.0,15.1,15.1,15.1,75.0,1016.0,2.99,82.0,0.0,0.0
Cheju-do,1717659075,100.0,14.96,14.96,14.96,94.0,1016.0,5.66,60.0,0.0,0.0
Cheju-do,1717660887,100.0,15.03,15.03,15.03,82.0,1016.0,4.49,85.0,0.0,0.0
Cheju-do,1717662801,100.0,14.96,14.96,14.96,94.0,1016.0,5.66,60.0,0.0,0.0
Cheju-do,1717664484,100.0,14.89,14.89,14.89,83.0,1016.0,4.56,89.0,0.0,0.0
Cheju-do,1717666272,100.0,14.96,14.96,14.96,94.0,1016.0,5.66,70.0,0.0,0.0
Cheju-do,1717668092,100.0,14.95,14.95,14.95,82.0,1016.0,4.91,97.0,0.0,0.0
Cheju-do,1717669928,100.0,15.96,15.96,15.96,88.0,1016.0,5.14,70.0,0.0,0.0
Cheju-do,1717671680,100.0,14.83,14.83,14.83,82.0,1016.0,4.32,100.0,0.0,0.0
Cheju-do,1717673475,100.0,15.96,15.96,15.96,83.0,1016.0,5.66,80.0,0.0,0.0
Cheju-do,1717675286,100.0,14.78,14.78,14.78,85.0,1016.0,4.37,106.0,0.0,0.0
Cheju-do,1717677089,100.0,15.96,15.96,15.96,83.0,1016.0,5.66,80.0,0.0,0.0
Cheju-do,1717678884,100.0,15.04,15.04,15.04,85.0,1016.0,4.83,117.0,0.0,0.0
Cheju-do,1717680673,100.0,15.96,15.96,15.96,83.0,1016.0,3.09,90.0,0.0,0.0
Cheju-do,1717682485,100.0,15.06,15.06,15.06,84.0,1016.0,4.51,117.0,0.0,0.0
Cheju-do,1717684255,100.0,14.96,14.96,14.96,88.0,1016.0,0.51,290.0,0.0,0.0
Cheju-do,1717686055,100.0,14.78,14.78,14.78,84.0,1016.0,3.61,118.0,0.0,0.0
Cheju-do,1717687843,100.0,13.96,13.96,13.96,94.0,1016.0,2.06,160.0,0.0,0.0
Cheju-do,1717689679,99.0,14.67,14.67,14.67,83.0,1016.0,2.92,120.0,0.0,0.0
Cheju-do,1717691460,100.0,14.96,14.96,14.96,88.0,1016.0,3.6,190.0,0.0,0.0
Cheju-do,1717693277,99.0,14.7,14.7,14.7,83.0,1015.0,2.72,123.0,0.0,0.0
Cheju-do,1717695044,100.0,14.96,14.96,14.96,88.0,1015.0,2.06,180.0,0.0,0.0
Cheju-do,1717696851,100.0,14.9,14.9,14.9,80.0,1015.0,2.45,124.0,0.0,0.0
Cheju-do,1717698661,100.0,14.96,14.96,14.96,88.0,1015.0,1.03,220.0,0.0,0.0
Cheju-do,1717700454,100.0,15.06,15.06,15.06,79.0,1015.0,1.7,128.0,0.0,0.0
Cheju-do,1717702260,100.0,14.96,14.96,14.96,88.0,1015.0,0.51,100.0,0.0,0.0
Cheju-do,1717704067,99.0,14.89,14.89,14.89,82.0,1015.0,1.47,124.0,0.0,0.0
Cheju-do,1717705846,100.0,13.96,13.96,13.96,94.0,1015.0,2.57,90.0,0.0,0.0
Cheju-do,1717707636,99.0,15.06,15.06,15.06,83.0,1015.0,1.9,105.0,0.0,0.0
Cheju-do,1717709465,75.0,13.96,13.96,13.96,94.0,1015.0,0.51,260.0,0.0,0.0
Cheju-do,1717711273,98.0,15.77,15.77,15.77,81.0,1015.0,1.64,111.0,0.0,0.0
Cheju-do,1717713051,75.0,14.96,14.96,14.96,88.0,1015.0,0.51,300.0,0.0,0.0
Cheju-do,1717714868,97.0,16.59,16.59,16.59,79.0,1015.0,2.56,103.0,0.0,0.0
Cheju-do,1717716640,100.0,16.96,16.96,16.96,83.0,1015.0,3.6,60.0,0.0,0.0
Cheju-do,1717718474,96.0,17.46,17.46,17.46,76.0,1015.0,2.92,110.0,0.31,0.0
Cheju-do,1717720306,100.0,17.96,17.96,17.96,68.0,1014.0,2.06,170.0,0.45,0.0
Cheju-do,1717722047,100.0,17.63,17.63,17.63,73.0,1014.0,3.22,103.0,0.0,0.0
Cheju-do,1717723914,75.0,18.96,18.96,18.96,56.0,1014.0,5.66,100.0,0.0,0.0
Cheju-do,1717725763,100.0,18.54,18.54,18.54,71.0,1014.0,2.39,104.0,0.0,0.0
Cheju-do,1717727486,75.0,20.96,20.96,20.96,57.0,1014.0,6.69,100.0,0.0,0.0
Cheju-do,1717729297,100.0,18.69,18.69,18.69,71.0,1014.0,3.35,106.0,0.0,0.0
Cheju-do,1717731053,75.0,20.96,20.96,20.96,57.0,1014.0,8.23,120.0,0.0,0.0
Cheju-do,1717732883,100.0,18.83,18.83,18.83,72.0,1014.0,2.48,117.0,0.0,0.0
Cheju-do,1717734654,75.0,21.96,21.96,21.96,53.0,1013.0,7.72,120.0,0.0,0.0
Cheju-do,1717736444,100.0,18.11,18.11,18.11,76.0,1013.0,2.24,113.0,0.0,0.0
Cheju-do,1717738262,75.0,21.96,21.96,21.96,50.0,1012.0,6.17,110.0,0.0,0.0
Cheju-do,1717740099,100.0,17.71,17.71,17.71,78.0,1013.0,2.81,116.0,0.62,0.0
Cheju-do,1717741916,75.0,20.96,20.96,20.96,57.0,1012.0,6.69,100.0,0.19,0.0
Cheju-do,1717743669,100.0,18.49,18.49,18.49,76.0,1012.0,2.96,111.0,0.0,0.0
Cheju-do,1717745441,100.0,19.96,19.96,19.96,64.0,1012.0,4.63,270.0,0.92,0.0
Cheju-do,1717747272,100.0,17.67,17.67,17.67,80.0,1012.0,2.16,125.0,2.44,0.0
Cheju-do,1717749042,75.0,20.96,20.96,20.96,61.0,1011.0,3.6,290.0,0.13,0.0
Cheju-do,1717750884,100.0,17.3,17.3,17.3,81.0,1012.0,2.19,120.0,0.0,0.0
Cheju-do,1717752668,75.0,18.96,18.96,18.96,68.0,1012.0,2.06,270.0,0.0,0.0
Cheju-do,1717754476,100.0,17.18,17.18,17.18,82.0,1012.0,3.38,125.0,0.0,0.0
Cheju-do,1717756252,75.0,18.96,18.96,18.96,68.0,1012.0,1.54,300.0,0.0,0.0
Cheju-do,1717758072,100.0,17.13,17.13,17.13,84.0,1012.0,1.99,130.0,0.0,0.0
Cheju-do,1717759936,75.0,16.96,16.96,16.96,83.0,1012.0,1.54,30.0,0.0,0.0
Cheju-do,1717760004,75.0,16.96,16.96,16.96,83.0,1012.0,1.54,30.0,0.0,0.0
Cheju-do,1717761685,97.0,17.2,17.2,17.2,86.0,1013.0,1.49,156.0,0.0,0.0
Cheju-do,1717763441,75.0,16.96,16.96,16.96,83.0,1012.0,1.54,230.0,0.0,0.0
Cheju-do,1717765272,100.0,17.07,17.07,17.07,86.0,1013.0,1.86,135.0,0.0,0.0
Cheju-do,1717767055,75.0,16.96,16.96,16.96,83.0,1012.0,0.51,230.0,0.0,0.0
Cheju-do,1717768887,100.0,16.96,16.96,16.96,88.0,1013.0,1.49,164.0,0.0,0.0
Cheju-do,1717770656,75.0,16.96,16.96,16.96,83.0,1012.0,1.54,210.0,0.0,0.0
Cheju-do,1717772479,100.0,16.92,16.92,16.92,89.0,1013.0,1.73,172.0,0.0,0.0
Cheju-do,1717774243,75.0,16.96,16.96,16.96,78.0,1011.0,2.06,190.0,0.0,0.0
Cheju-do,1717776077,100.0,16.81,16.81,16.81,90.0,1012.0,1.72,190.0,0.0,0.0
Cheju-do,1717777845,75.0,16.96,16.96,16.96,78.0,1011.0,1.54,150.0,0.0,0.0
Cheju-do,1717779667,100.0,16.79,16.79,16.79,90.0,1011.0,1.19,188.0,0.0,0.0
Cheju-do,1717781441,75.0,16.96,16.96,16.96,83.0,1011.0,1.54,210.0,0.0,0.0
Cheju-do,1717783246,100.0,17.06,17.06,17.06,90.0,1010.0,1.71,128.0,0.0,0.0
Cheju-do,1717785065,75.0,16.96,16.96,16.96,78.0,1011.0,1.54,160.0,0.16,0.0
Cheju-do,1717786848,100.0,16.99,16.99,16.99,91.0,1010.0,1.28,150.0,0.0,0.0
Cheju-do,1717788633,75.0,16.96,16.96,16.96,78.0,1009.0,0.51,10.0,0.11,0.0
Cheju-do,1717790475,100.0,16.82,16.82,16.82,92.0,1009.0,1.08,111.0,1.46,0.0
Cheju-do,1717792240,100.0,15.96,15.96,15.96,88.0,1009.0,1.03,220.0,1.5,0.0
Cheju-do,1717794038,100.0,16.71,16.71,16.71,94.0,1009.0,0.53,71.0,1.54,0.0
Cheju-do,1717795844,100.0,16.96,16.96,16.96,83.0,1010.0,1.03,210.0,0.92,0.0
Cheju-do,1717797678,100.0,15.96,15.96,15.96,94.0,1010.0,1.54,250.0,1.15,0.0
Cheju-do,1717799435,100.0,15.96,15.96,15.96,94.0,1010.0,1.54,240.0,2.05,0.0
Cheju-do,1717801268,100.0,16.34,16.34,16.34,99.0,1010.0,0.54,52.0,2.82,0.0
Cheju-do,1717803037,100.0,15.96,15.96,15.96,94.0,1010.0,1.03,230.0,3.03,0.0
Cheju-do,1717804887,100.0,15.96,15.96,15.96,94.0,1010.0,0.51,190.0,3.65,0.0
Cheju-do,1717806657,100.0,15.96,15.96,15.96,94.0,1010.0,0.51,190.0,3.65,0.0
Cheju-do,1717808469,100.0,16.79,16.79,16.79,99.0,1009.0,1.18,168.0,2.37,0.0
Cheju-do,1717810326,100.0,15.96,15.96,15.96,94.0,1010.0,1.03,280.0,2.18,0.0
Cheju-do,1717812146,100.0,16.97,16.97,16.97,98.0,1009.0,1.54,165.0,2.51,0.0
Cheju-do,1717813881,100.0,15.96,15.96,15.96,94.0,1009.0,2.57,300.0,1.78,0.0
Cheju-do,1717815652,100.0,15.96,15.96,15.96,94.0,1009.0,2.06,290.0,3.67,0.0
Cheju-do,1717817442,100.0,15.96,15.96,15.96,100.0,1009.0,1.54,290.0,2.66,0.0
Cheju-do,1717819267,100.0,17.88,17.88,17.88,94.0,1008.0,1.04,219.0,1.37,0.0
Cheju-do,1717821043,100.0,16.96,16.96,16.96,94.0,1008.0,1.03,10.0,2.05,0.0
Cheju-do,1717822879,100.0,17.19,17.19,17.19,98.0,1008.0,0.39,74.0,1.3,0.0
Cheju-do,1717824643,100.0,16.96,16.96,16.96,94.0,1008.0,1.03,340.0,1.0,0.0
Cheju-do,1717826476,100.0,17.03,17.03,17.03,99.0,1007.0,1.11,331.0,1.54,0.0
Cheju-do,1717828250,100.0,16.96,16.96,16.96,94.0,1007.0,1.03,300.0,1.15,0.0
Cheju-do,1717830070,100.0,17.96,17.96,17.96,94.0,1006.0,2.06,80.0,0.5,0.0
Cheju-do,1717831853,75.0,17.96,17.96,17.96,94.0,1006.0,2.06,30.0,1.03,0.0
Cheju-do,1717833673,100.0,17.41,17.41,17.41,94.0,1007.0,1.19,64.0,0.35,0.0
Cheju-do,1717835450,75.0,17.96,17.96,17.96,88.0,1006.0,2.57,10.0,0.0,0.0
Cheju-do,1717837279,95.0,17.76,17.76,17.76,93.0,1006.0,1.67,2.0,1.57,0.0
Cheju-do,1717839041,75.0,16.96,16.96,16.96,94.0,1006.0,2.57,30.0,0.37,0.0
Cheju-do,1717840876,75.0,16.96,16.96,16.96,94.0,1006.0,2.57,30.0,0.0,0.0
Cheju-do,1717842651,75.0,15.96,15.96,15.96,100.0,1006.0,2.06,10.0,0.0,0.0
Cheju-do,1717844451,75.0,14.96,14.96,14.96,100.0,1007.0,2.06,350.0,0.0,0.0
Cheju-do,1717846241,75.0,14.96,14.96,14.96,100.0,1007.0,1.54,340.0,0.0,0.0
Cheju-do,1717848085,97.0,16.77,16.77,16.77,96.0,1007.0,1.25,284.0,0.0,0.0
Cheju-do,1717849842,75.0,14.96,14.96,14.96,100.0,1007.0,1.54,290.0,0.0,0.0
Cheju-do,1717851687,74.0,16.68,16.68,16.68,97.0,1007.0,1.84,5.0,0.0,0.0
Cheju-do,1717853442,100.0,14.96,14.96,14.96,100.0,1007.0,1.54,330.0,0.0,0.0
