ts,실시간 임시 가격(원/kWh),실시간 확정 가격(원/kWh)
1722230100,139.02,139.02
1722231000,139.02,139.02
1722231900,139.02,139.02
1722232800,139.02,139.02
1722233700,152.02,152.53
1722234600,152.02,152.53
1722235500,152.02,152.53
1722236400,152.38,152.53
1722237300,152.38,152.53
1722238200,152.45,152.53
1722239100,152.83,154.35
1722240000,153.65,154.35
1722240900,157.62,157.62
1722241800,157.62,157.62
1722242700,157.62,157.62
1722243600,157.62,157.62
1722244500,152.10,152.49
1722245400,152.15,152.49
1722246300,152.20,152.49
1722247200,152.20,152.49
1722248100,152.12,152.41
1722249000,152.12,152.41
1722249900,152.12,152.41
1722250800,152.23,152.41
1722251700,152.62,152.81
1722252600,152.62,152.81
1722253500,152.62,152.81
1722254400,152.61,152.81
1722255300,154.93,155.14
1722256200,154.93,155.14
1722257100,154.92,155.14
1722258000,154.94,155.14
1722258900,152.97,152.97
1722259800,152.97,152.97
1722260700,152.97,152.97
1722261600,152.97,152.97
1722262500,152.97,152.97
1722263400,152.97,152.97
1722264300,152.97,152.97
1722265200,152.97,152.97
1722266100,153.25,153.06
1722267000,153.29,153.06
1722267900,153.32,153.06
1722268800,153.36,153.06
1722269700,100.02,100.02
1722270600,100.02,100.02
1722271500,100.02,100.02
1722272400,100.02,100.02
1722273300,95.30,95.30
1722274200,95.30,95.30
1722275100,95.30,95.30
1722276000,95.30,95.30
1722276900,95.30,95.30
1722277800,95.30,95.30
1722278700,95.30,95.30
1722279600,95.30,95.30
1722280500,95.30,95.30
1722281400,95.30,95.30
1722282300,95.30,95.30
1722283200,95.30,95.30
1722284100,95.30,95.30
1722285000,95.30,95.30
1722285900,95.30,95.30
1722286800,95.30,95.30
1722287700,100.57,100.57
1722288600,100.57,100.57
1722289500,100.57,100.57
1722290400,100.57,100.57
1722291300,118.52,118.52
1722292200,118.52,118.52
1722293100,118.52,118.52
1722294000,118.52,118.52
1722294900,138.16,138.16
1722295800,138.16,138.16
1722296700,138.16,138.16
1722297600,138.16,138.16
1722298500,140.78,140.78
1722299400,140.78,140.78
1722300300,140.78,140.78
1722301200,140.78,140.78
1722302100,143.59,143.59
1722303000,143.59,143.59
1722303900,143.59,143.59
1722304800,143.59,143.59
1722305700,144.20,144.20
1722306600,144.20,144.20
1722307500,144.20,144.20
1722308400,144.20,144.20
1722309300,142.62,142.62
1722310200,142.62,142.62
1722311100,142.62,142.62
1722312000,142.62,142.62
1722312900,142.94,142.94
1722313800,142.94,142.94
1722314700,142.94,142.94
1722315600,142.94,142.94
1722316500,152.31,152.46
1722317400,152.31,152.46
1722318300,152.31,152.46
1722319200,152.31,152.46
1722320100,151.36,152.46
1722321000,151.40,152.46
1722321900,151.43,152.46
1722322800,153.20,154.88
1722323700,153.39,154.88
1722324600,153.50,154.88
1722325500,153.60,154.88
1722326400,153.78,154.88
1722327300,150.77,150.80
1722328200,150.81,150.80
1722329100,150.81,150.80
1722330000,151.07,150.92
1722330900,151.48,152.69
1722331800,151.73,152.69
1722332700,152.56,152.69
1722333600,152.99,152.95
1722334500,153.91,153.66
1722335400,155.19,155.05
1722336300,155.41,155.41
1722337200,155.38,155.41
1722338100,153.75,153.81
1722339000,153.05,153.08
1722339900,153.08,153.08
1722340800,153.08,153.08
1722341700,153.08,153.08
1722342600,153.08,153.08
1722343500,153.08,153.08
1722344400,153.08,153.08
1722345300,153.23,153.23
1722346200,153.06,153.23
1722347100,153.06,153.23
1722348000,153.06,153.23
1722348900,153.06,153.23
1722349800,153.06,153.23
1722350700,153.23,153.23
1722351600,153.23,153.23
1722352500,153.28,153.28
1722353400,124.16,124.16
1722354300,124.16,124.16
1722355200,124.16,124.16
1722356100,109.89,109.89
1722357000,109.89,109.89
1722357900,109.89,109.89
1722358800,109.89,109.89
1722359700,101.52,101.52
1722360600,101.52,101.52
1722361500,101.52,101.52
1722362400,101.52,101.52
1722363300,101.52,101.52
1722364200,101.52,101.52
1722365100,101.52,101.52
1722366000,101.52,101.52
1722366900,101.52,101.52
1722367800,101.52,101.52
1722368700,101.52,101.52
1722369600,101.52,101.52
1722370500,101.52,101.52
1722371400,101.52,101.52
1722372300,101.52,101.52
1722373200,101.52,101.52
1722374100,120.88,120.88
1722375000,120.88,120.88
1722375900,120.88,120.88
1722376800,120.88,120.88
1722377700,134.16,134.16
1722378600,134.16,134.16
1722379500,134.16,134.16
1722380400,134.16,134.16
1722381300,137.99,137.99
1722382200,137.99,137.99
1722383100,137.99,137.99
1722384000,137.99,137.99
1722384900,140.33,140.33
1722385800,140.33,140.33
1722386700,140.33,140.33
1722387600,140.33,140.33
1722388500,142.35,142.35
1722389400,142.35,142.35
1722390300,142.35,142.35
1722391200,142.35,142.35
1722392100,143.33,143.33
1722393000,143.33,143.33
1722393900,143.33,143.33
1722394800,143.33,143.33
1722395700,143.29,143.29
1722396600,143.29,143.29
1722397500,143.29,143.29
1722398400,143.29,143.29
1722399300,152.00,152.79
1722400200,152.00,152.79
1722401100,152.00,152.79
1722402000,151.98,152.79
1722402900,152.08,152.79
1722403800,152.08,152.79
1722404700,152.08,152.79
1722405600,152.14,152.79
1722406500,152.14,152.79
1722407400,152.18,152.79
1722408300,152.23,152.79
1722409200,152.27,152.79
1722410100,153.50,153.50
1722411000,153.50,153.50
1722411900,153.50,153.50
1722412800,153.50,153.50
1722413700,151.25,153.54
1722414600,151.57,153.67
1722415500,151.79,153.67
1722416400,153.72,153.67
1722417300,153.93,153.80
1722418200,154.07,153.80
1722419100,154.20,153.80
1722420000,154.26,153.80
1722420900,154.18,153.72
1722421800,154.18,153.72
1722422700,154.18,153.72
1722423600,154.30,153.72
1722424500,154.69,154.12
1722425400,154.69,154.12
1722426300,154.68,154.12
1722427200,154.65,154.12
1722428100,154.62,154.12
1722429000,154.61,154.12
1722429900,154.60,154.12
1722430800,154.55,154.12
1722431700,154.01,154.12
1722432600,154.01,154.12
1722433500,154.37,154.12
1722434400,154.37,154.12
1722435300,154.28,154.28
1722436200,154.28,154.28
1722437100,154.17,154.17
1722438000,154.17,154.17
1722438900,159.57,159.44
1722439800,159.59,159.44
1722440700,145.62,145.62
1722441600,145.62,145.62
1722442500,106.80,106.80
1722443400,106.80,106.80
1722444300,106.80,106.80
1722445200,106.80,106.80
1722446100,106.80,106.80
1722447000,106.80,106.80
1722447900,106.80,106.80
1722448800,106.80,106.80
1722449700,106.78,106.78
1722450600,106.78,106.78
1722451500,106.78,106.78
1722452400,106.78,106.78
1722453300,106.78,106.78
1722454200,106.78,106.78
1722455100,106.78,106.78
1722456000,106.78,106.78
1722456900,106.80,106.80
1722457800,106.80,106.80
1722458700,106.80,106.80
1722459600,106.80,106.80
1722460500,106.80,106.80
1722461400,106.80,106.80
1722462300,106.80,106.80
1722463200,106.80,106.80
1722464100,138.76,138.76
1722465000,138.76,138.76
1722465900,138.76,138.76
1722466800,138.76,138.76
1722467700,142.62,142.62
1722468600,142.62,142.62
1722469500,142.62,142.62
1722470400,142.62,142.62
1722471300,146.27,146.27
1722472200,146.27,146.27
1722473100,146.27,146.27
1722474000,146.27,146.27
1722474900,148.31,148.31
1722475800,148.31,148.31
1722476700,148.31,148.31
1722477600,148.31,148.31
1722478500,148.27,148.27
1722479400,148.27,148.27
1722480300,148.27,148.27
1722481200,148.27,148.27
1722482100,147.12,147.12
1722483000,147.12,147.12
1722483900,147.12,147.12
1722484800,147.12,147.12
1722485700,148.23,148.23
1722486600,148.23,148.23
1722487500,148.23,148.23
1722488400,148.23,148.23
1722489300,148.23,148.23
1722490200,148.23,148.23
1722491100,148.23,148.23
1722492000,148.23,148.23
1722492900,147.76,147.76
1722493800,147.76,147.76
1722494700,147.76,147.76
1722495600,147.76,147.76
1722496500,147.10,147.10
1722497400,147.10,147.10
1722498300,147.10,147.10
1722499200,147.10,147.10
1722500100,147.94,147.94
1722501000,147.94,147.94
1722501900,158.13,158.07
1722502800,158.09,158.07
1722503700,158.40,158.40
1722504600,158.44,158.40
1722505500,158.47,158.40
1722506400,159.99,160.03
1722507300,161.96,161.96
1722508200,162.17,161.96
1722509100,162.37,161.96
1722510000,162.09,161.96
1722510900,159.99,159.81
1722511800,160.04,159.81
1722512700,160.09,159.81
1722513600,160.05,159.81
1722514500,160.02,159.81
1722515400,160.00,159.81
1722516300,159.98,159.81
1722517200,159.95,159.81
1722518100,159.61,159.81
1722519000,159.61,159.81
1722519900,159.61,159.81
1722520800,159.61,159.81
1722521700,159.78,159.98
1722522600,159.78,159.98
1722523500,159.76,159.76
1722524400,159.76,159.76
1722525300,159.58,159.48
1722526200,144.37,144.37
1722527100,144.37,144.37
1722528000,144.37,144.37
1722528900,129.99,129.99
1722529800,129.99,129.99
1722530700,129.99,129.99
1722531600,129.99,129.99
1722532500,127.85,127.85
1722533400,127.85,127.85
1722534300,127.85,127.85
1722535200,127.85,127.85
1722536100,106.79,106.79
1722537000,106.79,106.79
1722537900,106.79,106.79
1722538800,106.79,106.79
1722539700,126.45,126.45
1722540600,126.45,126.45
1722541500,126.45,126.45
1722542400,126.45,126.45
1722543300,129.99,129.99
1722544200,129.99,129.99
1722545100,129.99,129.99
1722546000,129.99,129.99
1722546900,141.35,141.35
1722547800,141.35,141.35
1722548700,141.35,141.35
1722549600,141.35,141.35
1722550500,141.76,141.76
1722551400,141.76,141.76
1722552300,141.76,141.76
1722553200,141.76,141.76
1722554100,146.58,146.58
1722555000,146.58,146.58
1722555900,146.58,146.58
1722556800,146.58,146.58
1722557700,147.44,147.44
1722558600,147.44,147.44
1722559500,147.44,147.44
1722560400,147.44,147.44
1722561300,157.03,157.53
1722562200,157.03,157.53
1722563100,157.03,157.53
1722564000,157.14,157.53
1722564900,157.14,157.53
1722565800,157.14,157.53
1722566700,157.14,157.53
1722567600,156.97,157.53
1722568500,156.97,157.53
1722569400,156.97,157.53
1722570300,156.97,157.53
1722571200,157.00,157.53
1722572100,157.00,157.53
1722573000,157.00,157.53
1722573900,157.00,157.53
1722574800,156.96,157.53
1722575700,156.96,157.53
1722576600,156.96,157.53
1722577500,156.96,157.53
1722578400,156.99,157.53
1722579300,159.01,159.70
1722580200,159.13,159.70
1722581100,159.22,159.70
1722582000,159.26,159.70
1722582900,159.34,159.70
1722583800,159.31,159.70
1722584700,159.19,159.70
1722585600,159.26,159.70
1722586500,155.44,155.89
1722587400,155.51,155.92
1722588300,158.61,158.96
1722589200,159.51,159.98
1722590100,155.67,156.12
1722591000,200.97,200.83
1722591900,159.47,159.80
1722592800,222.83,226.85
1722593700,224.21,226.85
1722594600,228.60,231.28
1722595500,229.96,231.28
1722596400,227.77,226.85
1722597300,226.88,226.85
1722598200,225.84,225.66
1722599100,224.78,224.79
1722600000,160.58,160.25
1722600900,158.67,158.23
1722601800,158.55,158.11
1722602700,158.55,158.11
1722603600,158.53,158.11
1722604500,158.11,158.11
1722605400,158.11,158.11
1722606300,158.11,158.11
1722607200,158.11,158.11
1722608100,158.11,158.11
1722609000,158.11,158.11
1722609900,158.11,158.11
1722610800,158.11,158.11
1722611700,159.58,159.54
1722612600,159.61,159.54
1722613500,159.65,159.54
1722614400,159.68,159.54
1722615300,107.54,107.54
1722616200,107.54,107.54
1722617100,107.54,107.54
1722618000,107.54,107.54
1722618900,107.54,107.54
1722619800,107.54,107.54
1722620700,107.54,107.54
1722621600,107.54,107.54
1722622500,107.30,107.30
1722623400,107.30,107.30
1722624300,107.30,107.30
1722625200,107.30,107.30
1722626100,107.07,107.07
1722627000,107.07,107.07
1722627900,107.07,107.07
1722628800,107.07,107.07
1722629700,107.54,107.54
1722630600,107.54,107.54
1722631500,107.54,107.54
1722632400,107.54,107.54
1722633300,107.54,107.54
1722634200,107.54,107.54
1722635100,107.54,107.54
1722636000,107.54,107.54
1722636900,142.14,142.14
1722637800,142.14,142.14
1722638700,142.14,142.14
1722639600,142.14,142.14
1722640500,147.92,147.92
1722641400,147.92,147.92
1722642300,147.92,147.92
1722643200,147.92,147.92
1722644100,146.82,146.82
1722645000,146.82,146.82
1722645900,146.82,146.82
1722646800,146.82,146.82
1722647700,146.70,146.70
1722648600,146.70,146.70
1722649500,146.70,146.70
1722650400,146.70,146.70
1722651300,157.50,156.97
1722652200,157.45,156.97
1722653100,157.41,156.97
1722654000,156.82,156.97
1722654900,157.69,158.13
1722655800,157.69,158.13
1722656700,157.69,158.13
1722657600,157.44,158.13
1722658500,159.01,159.70
1722659400,159.01,159.70
1722660300,159.01,159.70
1722661200,158.27,159.70
1722662100,158.25,159.97
1722663000,158.23,159.97
1722663900,158.20,159.97
1722664800,159.02,159.97
1722665700,159.01,159.97
1722666600,159.07,159.97
1722667500,159.12,159.97
1722668400,159.40,159.97
1722669300,159.46,159.97
1722670200,159.50,159.97
1722671100,159.54,159.97
1722672000,159.49,159.97
1722672900,157.88,158.32
1722673800,157.92,158.32
1722674700,157.94,158.32
1722675600,158.05,158.32
1722676500,158.60,158.87
1722677400,158.48,158.87
1722678300,159.58,159.97
1722679200,159.54,159.97
1722680100,159.59,159.97
1722681000,202.36,202.58
1722681900,202.36,202.58
1722682800,202.38,202.58
1722683700,202.29,202.58
1722684600,160.02,160.25
1722685500,159.91,160.25
1722686400,159.96,160.25
1722687300,158.47,158.71
1722688200,157.68,157.83
1722689100,157.77,157.83
1722690000,157.81,157.83
1722690900,157.61,157.76
1722691800,157.61,157.76
1722692700,157.33,157.76
1722693600,157.33,157.76
1722694500,157.42,157.66
1722695400,157.42,157.66
1722696300,157.66,157.66
1722697200,157.66,157.66
1722698100,160.01,160.01
1722699000,160.01,160.01
1722699900,160.01,160.01
1722700800,160.01,160.01
1722701700,160.01,160.01
1722702600,160.01,160.01
1722703500,160.01,160.01
1722704400,138.69,138.69
1722705300,107.69,107.69
1722706200,107.69,107.69
1722707100,107.69,107.69
1722708000,107.69,107.69
1722708900,107.43,107.43
1722709800,107.43,107.43
1722710700,107.43,107.43
1722711600,107.43,107.43
1722712500,107.08,107.08
1722713400,107.08,107.08
1722714300,107.08,107.08
1722715200,107.08,107.08
1722716100,107.08,107.08
1722717000,107.08,107.08
1722717900,107.08,107.08
1722718800,107.08,107.08
1722719700,107.66,107.66
1722720600,107.66,107.66
1722721500,107.66,107.66
1722722400,107.66,107.66
1722723300,142.37,142.37
1722724200,142.37,142.37
1722725100,142.37,142.37
1722726000,142.37,142.37
1722726900,141.59,141.59
1722727800,141.59,141.59
1722728700,141.59,141.59
1722729600,141.59,141.59
1722730500,141.59,141.59
1722731400,141.59,141.59
1722732300,141.59,141.59
1722733200,141.59,141.59
1722734100,148.00,148.00
1722735000,148.00,148.00
1722735900,148.00,148.00
1722736800,148.00,148.00
1722737700,147.01,147.01
1722738600,147.01,147.01
1722739500,147.01,147.01
1722740400,147.01,147.01
1722741300,157.68,158.15
1722742200,157.68,158.15
1722743100,157.68,158.15
1722744000,157.55,158.15
1722744900,157.21,157.81
1722745800,157.23,157.81
1722746700,157.25,157.81
1722747600,157.44,157.81
1722748500,157.44,157.81
1722749400,157.43,157.81
1722750300,157.41,157.81
1722751200,157.37,157.81
1722752100,145.77,145.77
1722753000,145.77,145.77
1722753900,145.77,145.77
1722754800,145.77,145.77
1722755700,142.97,142.97
1722756600,142.97,142.97
1722757500,142.97,142.97
1722758400,142.97,142.97
1722759300,145.75,145.75
1722760200,145.75,145.75
1722761100,145.75,145.75
1722762000,145.75,145.75
1722762900,157.52,157.62
1722763800,157.55,157.62
1722764700,159.60,159.53
1722765600,160.37,160.28
1722766500,160.55,160.26
1722767400,161.65,161.42
1722768300,161.74,161.42
1722769200,204.04,203.41
1722770100,161.82,161.69
1722771000,161.95,161.69
1722771900,161.68,161.30
1722772800,159.64,159.27
1722773700,159.46,159.00
1722774600,159.44,159.00
1722775500,159.42,159.00
1722776400,159.39,159.00
1722777300,159.11,159.11
1722778200,159.11,159.11
1722779100,159.11,159.11
1722780000,159.11,159.11
1722780900,159.25,159.25
1722781800,159.25,159.25
1722782700,159.25,159.25
1722783600,159.25,159.25
1722784500,160.08,160.02
1722785400,160.05,160.02
1722786300,160.02,160.02
1722787200,160.02,160.02
1722788100,106.85,106.85
1722789000,106.85,106.85
1722789900,106.85,106.85
1722790800,106.85,106.85
1722791700,106.85,106.85
1722792600,106.85,106.85
1722793500,106.85,106.85
1722794400,106.85,106.85
1722795300,106.85,106.85
1722796200,106.85,106.85
1722797100,106.85,106.85
1722798000,106.85,106.85
1722798900,106.74,106.74
1722799800,106.74,106.74
1722800700,106.74,106.74
1722801600,106.74,106.74
1722802500,106.85,106.85
1722803400,106.85,106.85
1722804300,106.85,106.85
1722805200,106.85,106.85
1722806100,139.48,139.48
1722807000,139.48,139.48
1722807900,139.48,139.48
1722808800,139.48,139.48
1722809700,143.51,143.51
1722810600,156.12,156.64
1722811500,156.12,156.64
1722812400,156.12,156.64
1722813300,155.97,156.32
1722814200,155.97,156.32
1722815100,155.97,156.32
1722816000,155.99,156.32
1722816900,158.68,159.22
1722817800,158.68,159.22
1722818700,158.68,159.22
1722819600,158.68,159.22
1722820500,158.41,158.95
1722821400,158.41,158.95
1722822300,158.41,158.95
1722823200,158.56,158.95
1722824100,158.56,158.95
1722825000,158.56,158.95
1722825900,158.56,158.95
1722826800,158.34,158.95
1722827700,158.34,158.95
1722828600,158.34,158.95
1722829500,158.34,158.95
1722830400,158.49,158.95
1722831300,158.64,158.95
1722832200,158.64,158.95
1722833100,158.64,158.95
1722834000,158.64,158.95
1722834900,183.24,183.24
1722835800,183.24,183.24
1722836700,198.82,199.78
1722837600,183.24,183.24
1722838500,198.91,198.91
1722839400,198.91,199.78
1722840300,198.91,199.78
1722841200,198.94,199.78
1722842100,158.51,158.95
1722843000,158.51,158.95
1722843900,158.51,158.95
1722844800,158.51,158.95
1722845700,158.49,158.95
1722846600,158.49,158.95
1722847500,158.49,158.95
1722848400,158.52,158.95
1722849300,158.52,158.95
1722850200,158.52,158.95
1722851100,158.52,158.95
1722852000,158.48,158.95
1722852900,158.84,159.22
1722853800,158.89,159.22
1722854700,203.82,203.04
1722855600,203.91,203.13
1722856500,159.37,159.50
1722857400,158.38,158.45
1722858300,157.65,157.68
1722859200,156.84,156.80
1722860100,157.02,156.91
1722861000,157.02,156.91
1722861900,157.02,156.91
1722862800,157.01,156.91
1722863700,157.05,157.05
1722864600,157.34,157.05
1722865500,157.05,157.05
1722866400,157.05,157.05
1722867300,157.24,157.24
1722868200,157.24,157.24
1722869100,157.24,157.24
1722870000,157.24,157.24
1722870900,159.44,159.44
1722871800,159.44,159.44
1722872700,159.44,159.44
1722873600,142.76,142.76
1722874500,135.79,135.79
1722875400,135.79,135.79
1722876300,135.79,135.79
1722877200,135.79,135.79
1722878100,135.14,135.14
1722879000,135.14,135.14
1722879900,135.14,135.14
1722880800,135.14,135.14
1722881700,127.77,127.77
1722882600,127.77,127.77
1722883500,127.77,127.77
1722884400,127.77,127.77
1722885300,128.90,128.90
1722886200,128.90,128.90
1722887100,128.90,128.90
1722888000,128.90,128.90
1722888900,129.37,129.37
1722889800,129.37,129.37
1722890700,129.37,129.37
1722891600,129.37,129.37
1722892500,141.60,141.60
1722893400,141.60,141.60
1722894300,141.60,141.60
